label,ccode,region,pop,qu,de,ar,aq,lng,lat,arid,capacity,delivery
Saskatoon,CAN,8,220,1,1,1,1,-106.688,52.236,0.433,0.66,26823
Regina,CAN,8,194,1,1,1,1,-104.542,50.459,0.435,0.5,23077
Wenatchee,USA,8,75,1,1,1,1,-120.407,47.284,0.442,0.11,21373
Lawton,USA,8,99,1,1,1,1,-98.471,34.621,0.443,0.5,20675
Bozeman,USA,8,57,1,1,1,1,-111.1,45.704,0.481,0.27,21819
Minot,USA,8,53,1,1,1,1,-101.271,48.313,0.486,0.14,25024
Chico,USA,8,95,1,1,1,1,-121.817,39.734,0.496,0.67,21124
Kelowna,CAN,8,147,1,1,1,1,-119.397,49.925,0.502,0.46,21260
Corpus_Christi,USA,8,373,1,1,1,1,-97.35,27.609,0.509,0.88,23518
Spokane,USA,8,489,1,1,1,1,-117.204,47.538,0.51,0.68,21197
Waco,USA,8,181,1,1,1,1,-97.233,31.438,0.514,0.84,22973
Grand_Forks,USA,8,67,1,1,1,1,-97.208,47.929,0.521,0.16,23819
Killeen,USA,8,265,1,1,1,1,-97.608,31.088,0.523,0.94,22973
Salinas,USA,8,581,1,1,1,1,-121.808,36.629,0.53,0.97,31535
Enid,USA,8,51,1,1,1,1,-97.854,36.296,0.533,0.41,19568
Fargo,USA,8,154,1,1,1,1,-96.788,46.859,0.534,0.57,22553
Oklahoma,USA,8,949,2,1,1,1,-97.554,35.467,0.557,1.34,24261
Wichita,USA,8,485,1,1,1,1,-97.183,37.484,0.561,0.79,24272
Sioux_Falls,USA,8,149,1,1,1,1,-96.7,43.538,0.574,0.57,26977
Kalispell,USA,8,61,1,1,1,1,-114.219,48.002,0.578,0.13,20819
Sioux,USA,8,117,1,1,1,1,-96.371,42.449,0.593,0.36,23052
Lincoln,USA,8,238,2,1,1,1,-96.663,40.804,0.622,1,25061
Medford,USA,8,212,1,1,1,1,-123.025,42.425,0.624,0.35,21636
Winnipeg,CAN,8,732,1,1,1,1,-97.158,49.913,0.638,0.87,15967
Redding,USA,8,141,1,1,1,1,-122.333,40.55,0.654,0.35,21123
Sherman,USA,8,74,1,1,1,1,-96.575,33.678,0.661,0.56,32147
Manhattan,USA,8,88,1,1,1,1,-96.654,39.175,0.666,0.46,20669
Edmonton,CAN,8,934,1,1,1,1,-113.625,53.464,0.675,0.71,22758
Omaha,USA,8,683,2,1,1,1,-96.132,41.234,0.679,1.06,28238
Mankato,USA,8,53,1,1,1,1,-93.95,44.175,0.705,0.45,29535
Tulsa,USA,8,689,2,1,1,1,-95.926,35.947,0.717,1.04,23910
Topeka,USA,8,163,1,1,1,1,-95.692,39.042,0.732,0.58,21976
St._Cloud,USA,8,110,1,1,1,1,-94.368,45.463,0.736,0.26,22325
Vernon,CAN,8,85,1,1,1,1,-119.149,50.271,0.744,0.22,21142
St._Joseph,USA,8,92,1,1,1,1,-94.821,39.821,0.767,0.6,23679
Des_Moines,USA,8,403,1,1,1,1,-93.729,41.606,0.769,0.8,28599
Ames,USA,8,63,1,1,1,1,-93.554,42.029,0.782,0.36,24810
Rochester,USA,8,123,1,1,1,1,-92.592,44.042,0.79,0.27,28059
Iowa,USA,8,96,1,1,1,1,-91.454,41.667,0.807,0.42,25386
Jefferson,USA,8,64,1,1,1,1,-92.175,38.532,0.818,0.46,21466
Jackson,USA,8,104,1,1,1,1,-84.396,42.238,0.821,0.7,21587
Lansing,USA,8,347,1,1,1,1,-84.571,42.734,0.829,0.75,21587
Cedar_Rapids,USA,8,169,1,1,1,1,-91.626,42.023,0.829,0.76,25113
Springfield,USA,8,176,1,1,1,1,-89.618,39.596,0.83,0.69,23054
Fond_du_Lac,USA,8,53,1,1,1,1,-88.429,43.752,0.83,0.36,27280
La_Crosse,USA,8,102,1,1,1,1,-91.108,43.759,0.832,0.42,21978
Sheboygan,USA,8,97,1,1,1,1,-87.842,43.5,0.836,0.41,26580
Cape_Coral,USA,8,661,1,1,1,1,-81.875,26.267,0.837,0.76,28294
Davenport,USA,8,342,1,1,1,1,-90.624,41.585,0.839,0.57,24284
Flint,USA,8,717,1,1,1,1,-83.933,43.385,0.842,0.88,20683
Waterloo,USA,8,116,1,1,1,1,-92.354,42.444,0.842,0.34,23390
Joplin,USA,8,139,1,1,1,1,-94.575,37.092,0.844,0.42,18648
Manitowoc,USA,8,56,1,1,1,1,-87.633,44.154,0.844,0.26,24035
Green_Bay,USA,8,200,1,1,1,1,-88.017,44.439,0.845,0.76,24142
Macon,USA,8,284,1,1,1,1,-83.638,32.709,0.846,0.66,22115
Columbia,USA,8,113,1,1,1,1,-92.3,38.963,0.847,0.66,21142
Texarkana,USA,8,102,1,1,1,1,-94.175,33.442,0.848,0.49,20587
Fort_Wayne,USA,8,319,2,1,1,1,-85.108,41.109,0.852,1.01,22041
Bourbonnais,USA,8,73,1,1,1,1,-87.85,41.072,0.86,0.54,29027
Eau_Claire,USA,8,102,1,1,1,1,-91.408,44.823,0.863,0.26,21499
Quincy,USA,8,57,1,1,1,1,-91.305,39.938,0.864,0.42,18842
Toledo,USA,8,571,2,1,1,1,-83.6,41.371,0.865,1.1,22794
Peoria,USA,8,293,1,1,1,1,-89.486,40.678,0.865,0.74,24563
Appleton,USA,8,280,1,1,1,1,-88.463,44.151,0.867,0.65,24488
Decatur,USA,8,102,1,1,1,1,-88.942,39.784,0.87,0.4,21499
Bloomington,USA,8,123,1,1,1,1,-88.983,40.509,0.872,0.83,23237
Fort_Smith,USA,8,156,1,1,1,1,-94.329,35.444,0.872,0.57,19437
Muskegon,USA,8,171,1,1,1,1,-86.212,43.013,0.875,0.71,18910
Madison,USA,8,352,1,1,1,1,-89.413,42.992,0.882,0.98,26682
Adrian,USA,8,52,1,1,1,1,-84,41.904,0.885,0.49,22891
Lafayette,USA,8,137,1,1,1,1,-86.867,40.438,0.886,0.86,24553
Fayetteville,USA,8,228,1,1,1,1,-94.242,36.059,0.889,0.91,20165
Hibbing,USA,8,74,1,1,1,1,-92.871,47.454,0.889,0.12,22881
Battle_Creek,USA,8,101,1,1,1,1,-85.138,42.313,0.889,0.4,22089
DeKalb,USA,8,59,1,1,1,1,-88.721,41.95,0.891,0.54,29256
Springfield,USA,8,266,1,1,1,1,-93.263,36.9,0.893,0.86,20397
Lima,USA,8,100,1,1,1,1,-84.083,40.746,0.894,0.56,22087
Rockford,USA,8,396,1,1,1,1,-88.963,42.4,0.898,0.7,26001
Lynchburg,USA,8,131,1,1,1,1,-79.167,37.359,0.899,0.48,21759
Rochester,USA,8,847,2,1,1,1,-77.5,43.121,0.901,1.14,23146
Conway,USA,8,53,1,1,1,1,-92.421,35.079,0.901,0.93,18210
Port_Huron,USA,8,107,1,1,1,1,-82.51,42.646,0.904,0.48,22081
Kokomo,USA,8,76,1,1,1,1,-86.088,40.475,0.908,0.53,24319
Marion,USA,8,59,1,1,1,1,-85.608,40.534,0.909,0.41,22164
Kalamazoo,USA,8,231,1,1,1,1,-85.654,42.134,0.913,0.7,22178
Albany,USA,8,114,1,1,1,1,-84.138,31.527,0.915,0.56,19005
Cumberland,USA,8,83,1,1,1,1,-78.896,39.575,0.915,0.23,19750
Dubuque,USA,8,80,1,1,1,1,-90.813,42.488,0.915,0.55,22147
Champaign,USA,8,147,2,1,1,1,-88.204,40.113,0.916,1,22503
Findlay,USA,8,55,1,1,1,1,-83.638,41.117,0.917,0.33,22858
Harrisonburg,USA,8,196,1,1,1,1,-79.038,38.113,0.918,0.31,22785
Chesapeake_Ranch_Estates_Drum_Point,USA,8,58,1,1,1,1,-76.521,38.285,0.919,0.63,23889
South_Bend,USA,8,449,1,1,1,1,-86.075,41.64,0.92,0.69,22574
Columbus,USA,8,259,1,1,1,1,-84.967,32.467,0.921,0.83,21248
Danville,USA,8,65,1,1,1,1,-79.388,36.609,0.922,0.5,23807
Sandusky,USA,8,80,1,1,1,1,-82.654,41.25,0.924,0.52,21247
Terre_Haute,USA,8,115,1,1,1,1,-87.283,39.475,0.931,0.44,19330
Benton_Harbor,USA,8,94,1,1,1,1,-86.358,42.142,0.931,0.41,21221
Danville,USA,8,64,1,1,1,1,-87.579,39.984,0.931,0.28,19796
Duluth,USA,8,156,1,1,1,1,-92.221,46.633,0.934,0.36,20167
Hagerstown,USA,8,327,1,1,1,1,-77.65,39.642,0.935,0.58,27928
Rocky_Mount,USA,8,139,1,1,1,1,-77.908,35.725,0.935,0.5,22026
Frederick,USA,8,108,1,1,1,1,-77.421,39.409,0.937,0.85,32626
Windsor,CAN,8,363,2,1,1,1,-82.765,42.051,0.937,1.41,23476
Raleigh,USA,8,930,2,1,1,1,-78.7,35.8,0.939,1.27,26711
Grand_Rapids,USA,8,701,1,1,1,1,-85.763,42.851,0.941,0.94,21654
Traverse,USA,8,64,1,1,1,1,-85.588,44.734,0.942,0.39,20400
Wausau,USA,8,77,1,1,1,1,-89.817,44.938,0.943,0.2,22333
Greensboro,USA,8,869,2,1,1,1,-79.813,36.052,0.944,1.28,24751
Prince_George,CAN,8,81,1,1,1,1,-122.837,53.909,0.945,0.29,20894
Carbondale,USA,8,121,1,1,1,1,-89.113,37.741,0.946,0.42,19504
Richmond,USA,8,54,1,1,1,1,-84.879,39.842,0.947,0.48,26410
Homosassa_Springs,USA,8,81,1,1,1,1,-82.454,28.896,0.949,0.46,21125
York,USA,8,203,2,1,1,1,-76.721,39.996,0.949,1.29,24665
Greenwood,USA,8,50,1,1,1,1,-82.125,34.204,0.95,0.84,20274
Roanoke,USA,8,226,1,1,1,1,-79.975,37.284,0.954,0.56,21440
Newark,USA,8,85,1,1,1,1,-82.421,40.034,0.956,0.35,23377
Sarnia,CAN,8,92,1,1,1,1,-82.35,42.935,0.956,0.53,22813
Elmira,USA,8,100,1,1,1,1,-76.929,42.15,0.958,0.23,22628
Columbus,USA,8,60,1,1,1,1,-85.942,39.246,0.959,0.32,24499
Roseburg,USA,8,56,1,1,1,1,-123.354,43.242,0.96,0.11,21119
Hot_Springs,USA,8,80,1,1,1,1,-92.963,34.488,0.961,0.32,21693
Dover,USA,8,82,1,1,1,1,-75.538,39.138,0.966,0.62,30919
Chatham,CAN,8,61,1,1,1,1,-82.179,42.409,0.967,0.7,22699
Cape_Girardeau,USA,8,68,1,1,1,1,-89.589,37.334,0.968,0.38,19191
Harrisburg,USA,8,496,2,1,1,1,-76.621,40.284,0.971,1,22203
Zanesville,USA,8,83,1,1,1,1,-81.754,39.988,0.971,0.3,20513
Youngstown,USA,8,469,2,1,1,1,-80.683,41.154,0.977,1,20264
Bloomington,USA,8,108,2,1,1,1,-86.538,39.042,0.979,1.18,25693
Evansville,USA,8,251,1,1,1,1,-87.467,38.024,0.98,0.7,22334
Bluefield,USA,8,60,1,1,1,1,-81.171,37.304,0.981,0.38,16840
Johnson,USA,8,354,1,1,1,1,-82.233,36.346,0.985,0.47,19791
New_Philadelphia,USA,8,56,1,1,1,1,-81.421,40.367,0.991,0.28,21532
Charlottesville,USA,8,100,1,1,1,1,-78.479,38.071,0.994,0.81,24139
Blacksburg,USA,8,115,1,1,1,1,-80.558,37.154,1.005,0.7,20845
Louisville,USA,8,966,2,1,1,1,-85.55,38.221,1.006,1.37,25538
Owensboro,USA,8,72,1,1,1,1,-87.092,37.73,1.007,0.8,20944
Kingston,USA,8,71,1,1,1,1,-74.003,41.95,1.007,0.45,32475
Lancaster,USA,8,352,2,1,1,1,-76.333,40.084,1.009,1.2,22456
Parkersburg,USA,8,119,1,1,1,1,-81.425,39.342,1.009,0.32,18241
State_College,USA,8,100,1,1,1,1,-77.808,40.863,1.01,0.72,21752
Dothan,USA,8,83,1,1,1,1,-85.367,31.246,1.012,0.58,19715
Mansfield,USA,8,154,1,1,1,1,-82.529,40.729,1.012,0.67,23475
Elizabethtown,USA,8,84,1,1,1,1,-85.9,37.479,1.012,0.52,18640
Altoona,USA,8,116,1,1,1,1,-78.329,40.313,1.014,0.49,18717
Athens_Clarke,USA,8,122,1,1,1,1,-83.392,33.942,1.015,0.71,21999
Paducah,USA,8,99,1,1,1,1,-88.446,37.017,1.015,0.32,19829
New_Castle,USA,8,50,1,1,1,1,-80.317,41.013,1.019,0.6,21252
Huntington,USA,8,472,1,1,1,1,-82.075,38.429,1.019,0.29,19264
Poughkeepsie,USA,8,283,1,1,1,1,-73.878,41.659,1.021,0.8,38322
Auburn,USA,8,74,1,1,1,1,-85.438,32.617,1.029,0.86,18031
Hickory,USA,8,212,1,1,1,1,-81.458,35.721,1.037,0.72,22682
Ithaca,USA,8,65,1,1,1,1,-76.408,42.479,1.046,0.33,22397
Burlington,USA,8,124,1,1,1,1,-73.1,44.479,1.048,0.47,23059
Wheeling,USA,8,210,1,1,1,1,-80.717,39.979,1.048,0.32,22314
Lesosibirsk,RUS,5,63,1,1,1,1,92.521,58.165,0.912,0.33,16080
Achinsk,RUS,5,113,1,1,1,1,90.487,56.334,0.768,0.4,16089
Nazarovo,RUS,5,67,1,1,1,1,90.342,56.004,0.805,0.48,15089
Malmo,SWE,5,408,2,1,1,1,13.125,55.659,1.081,1.51,22272
Panevezys,LTU,5,124,2,1,1,1,24.371,55.729,1.002,1.42,16158
Kaunas,LTU,5,384,2,1,1,1,24.004,54.933,1.014,2.05,11677
Siauliai,LTU,5,137,2,1,1,1,23.333,55.839,1.117,2.3,12835
Ust_Katav,RUS,5,63,1,2,1,1,58.087,54.946,0.833,0.26,9606
Satka,RUS,5,75,1,2,1,1,58.958,55.059,0.928,0.35,9529
Kansk,RUS,5,111,1,1,1,1,95.667,56.204,0.589,0.61,16089
Sajansk,RUS,5,66,2,1,1,1,102.394,53.994,0.701,1.01,12545
Tulun,RUS,5,56,1,1,1,1,100.692,54.486,0.724,0.24,12545
Zelenogorsk,RUS,5,59,1,1,1,1,94.717,55.929,0.794,0.28,16092
Bratsk,RUS,5,297,1,1,1,1,101.459,56.138,0.756,0.75,12544
Ceremhovo,RUS,5,73,1,1,1,1,103.14,53.113,0.779,0.51,12545
Usolje_Sibirskoje,RUS,5,78,1,1,1,1,103.567,52.776,0.789,0.51,12546
Ust_Ilimsk,RUS,5,82,1,1,1,1,102.852,57.992,0.792,0.33,12747
Grande_Prairie,CAN,8,53,1,1,1,1,-119.221,55.209,0.713,0.07,35913
Red_Deer,CAN,8,116,1,1,1,1,-113.796,52.317,0.656,0.29,24400
Frankfurt,DEU,5,69,2,1,1,2,14.505,52.338,0.742,1.99,16475
Leipzig,DEU,5,698,3,1,2,2,12.379,51.304,0.745,3.37,22721
Dessau,DEU,5,72,2,1,1,2,12.254,51.846,0.75,1.35,22721
Gorzow_Wielkopolski,POL,5,130,2,1,1,2,15.229,52.738,0.774,1.88,12166
Brandenburg,DEU,5,62,2,1,1,2,12.537,52.425,0.787,1.23,20352
Magdeburg,DEU,5,331,2,1,1,2,11.617,52.171,0.809,1.6,23237
Cottbus,DEU,5,130,2,1,1,2,14.383,51.754,0.811,1.31,16610
Senftenberg,DEU,5,50,1,1,1,2,13.896,51.484,0.829,0.77,22707
Gorlitz,DEU,5,77,3,1,2,2,14.953,51.159,1.045,3.02,16580
Colchester,GBR,5,104,2,1,1,1,0.896,51.896,0.902,1.92,20984
Cambridge,GBR,5,194,2,1,1,1,0.133,52.188,0.928,2.46,21001
Ipswich,GBR,5,259,2,1,1,1,1.209,51.95,0.944,1.82,20289
Peterborough,GBR,5,137,2,1,1,1,-0.221,52.579,0.954,1.78,24172
Bedford,GBR,5,76,2,1,1,1,-0.446,52.138,0.956,1.63,24172
Lowestoft,GBR,5,136,2,1,1,1,1.643,52.467,0.997,1.25,20220
Scunthorpe,GBR,5,84,2,1,1,1,-0.6,53.579,1.037,1.55,18664
Lincoln,GBR,5,151,2,1,1,1,-0.538,53.221,1.045,2.39,18664
Oxford,GBR,5,281,3,1,2,1,-1.233,51.613,1.049,2.57,28566
Corby,GBR,5,51,2,1,1,1,-0.688,52.496,1.065,2.13,24172
Northampton,GBR,5,400,2,1,1,1,-0.779,52.263,1.067,2.34,24172
Bletchley,GBR,5,139,2,1,1,1,-0.742,52.038,1.072,1.74,25353
Norwich,GBR,5,283,2,1,1,1,1.329,52.642,1.083,1.3,20220
York,GBR,5,134,2,1,1,1,-1.067,53.971,1.115,2.21,19947
Rugby,GBR,5,55,1,1,1,1,-1.229,52.379,1.126,0.95,23470
Swindon,GBR,5,157,3,1,2,1,-1.792,51.567,1.152,2.84,28566
Kingston_upon_Hull,GBR,5,667,2,1,1,1,-0.354,53.638,1.155,1.95,18611
Newbury,GBR,5,56,2,1,1,1,-1.229,51.404,1.216,1.01,28566
Aylesbury,GBR,5,60,2,1,1,1,-0.796,51.813,1.252,1.91,38942
Ashford,GBR,5,54,2,1,1,1,0.892,51.146,1.275,1.1,21002
Hastings,GBR,5,161,3,1,2,1,0.529,50.887,1.28,4.56,18555
Royal_Tunbridge_Wells,GBR,5,84,2,1,1,1,0.312,51.175,1.285,1.61,21002
Bournemouth,GBR,5,534,2,1,1,1,-1.817,50.802,1.306,2.28,22302
Basingstoke,GBR,5,79,2,1,1,1,-1.05,51.275,1.319,2.42,29920
Margate,GBR,5,338,2,1,1,1,1.147,51.112,1.328,1.65,20523
Eastbourne,GBR,5,155,3,1,2,1,0.292,50.824,1.339,3.64,18555
Weymouth,GBR,5,92,2,1,1,1,-2.458,50.569,1.389,1.42,18376
Weston_super_Mare,GBR,5,66,2,1,1,1,-2.942,51.346,1.557,2.33,25436
Calgary,CAN,8,956,2,1,1,1,-114.108,50.938,0.495,1.49,26302
Pardubice,CZE,5,146,1,1,1,1,15.704,50.046,0.794,0.95,14241
Mlada_Boleslav,CZE,5,56,2,1,1,1,14.921,50.425,0.825,1.11,17900
Kolin,CZE,5,62,1,1,1,1,15.246,49.992,0.832,0.85,15108
Hradec_Kralove,CZE,5,133,2,1,1,1,15.875,50.213,0.875,1.02,12946
Nachod,CZE,5,51,1,1,1,1,16.159,50.375,1.058,0.69,12616
Bensheim,DEU,5,80,2,1,1,1,8.608,49.7,0.893,2.29,31562
Satu_Mare,ROU,5,112,3,2,2,3,22.883,47.788,0.81,3.29,6755
Mukacheve,UKR,5,83,2,2,2,3,22.712,48.434,0.905,1.54,9370
Yichun,CHN,2,82,1,3,2,4,128.796,47.725,0.834,0.63,1225
Anacortes,USA,8,74,1,1,1,2,-122.429,48.454,1.278,0.61,25138
Bellingham,USA,8,142,1,1,1,2,-122.529,48.792,1.491,0.47,25083
Ingolstadt,DEU,5,192,2,1,1,1,11.612,48.763,1.097,1.1,49412
Landshut,DEU,5,107,2,1,1,1,12.221,48.571,1.212,1.26,29945
Augsburg,DEU,5,536,2,1,1,1,10.9,48.359,1.259,2.39,34211
Rosenheim,DEU,5,161,2,1,1,1,12.058,47.859,1.3,1.53,33309
Burghausen,DEU,5,66,1,1,1,1,12.704,48.213,1.389,0.8,29945
Ravensburg,DEU,5,71,2,1,1,1,9.629,47.792,1.412,1.5,33879
Friedrichshafen,DEU,5,74,2,1,1,1,9.496,47.675,1.419,2.17,33879
Kaufbeuren,DEU,5,63,2,1,1,1,10.642,47.896,1.464,1.89,32826
Kempten,DEU,5,84,2,1,1,1,10.325,47.729,1.49,1.48,32826
Sankt_Gallen,CAN,5,380,2,1,1,1,9.32,47.413,1.591,1.42,28403
Luzern,CHE,5,172,2,1,1,1,8.342,46.972,1.813,1.96,26435
Gmunden,AUT,5,78,1,1,1,1,13.717,48.004,2.064,0.62,22804
Jiamusi,CHN,2,523,3,3,3,3,130.35,46.825,0.691,3.56,927
Hegang,CHN,2,541,3,3,3,3,130.287,47.292,0.766,4.44,1857
Fujin,CHN,2,125,3,3,3,1,132.037,47.25,0.714,4.05,1869
Habarovsk,RUS,5,562,2,1,1,1,135.242,48.475,1.107,1.66,14039
Turda,ROU,5,89,1,2,1,3,23.846,46.563,0.83,0.93,10146
Cluj_Napoca,ROU,5,340,3,2,2,3,23.612,46.775,0.879,3.13,10146
Medias,ROU,5,59,2,2,2,3,24.367,46.167,0.882,1.08,8528
Targu_Mures,ROU,5,187,2,2,2,3,24.55,46.538,0.891,2.45,8528
Sibiu,ROU,5,180,2,2,2,3,24.133,45.771,0.94,1.85,9683
Bistrita,ROU,5,78,2,2,2,3,24.5,47.134,0.977,2.39,5400
Suihua,CHN,2,314,4,3,3,1,126.996,46.642,0.636,7.3,1048
Acheng,CHN,2,325,4,3,3,1,126.987,45.542,0.642,5.79,2274
Xinglong,CHN,2,53,2,3,2,1,127.117,46.438,0.655,2.12,1048
Hailun,CHN,2,145,3,3,3,1,126.971,47.471,0.661,3.58,1048
Bayan,CHN,2,74,2,3,2,1,127.408,46.084,0.688,2.22,1048
Binzhou,CHN,2,67,2,3,2,1,127.475,45.759,0.716,2.03,1048
Huanan,CHN,2,76,2,3,2,1,130.575,46.246,0.692,1.71,1450
Qitaihe,CHN,2,359,2,3,2,1,131.037,45.779,0.697,2.06,1513
Jixi,CHN,2,819,2,3,2,1,131.033,45.284,0.706,2.26,1439
Yilan,CHN,2,58,2,3,2,1,129.573,46.321,0.72,1.33,1048
Mishan,CHN,2,175,3,3,3,1,131.846,45.542,0.72,4.15,2628
Szeged,HUN,5,126,2,2,2,3,20.158,46.279,0.593,1.22,9259
Szolnok,HUN,5,73,1,2,1,3,20.292,47.154,0.643,0.82,9803
Dunaujvaros,HUN,5,56,2,1,1,3,18.917,46.963,0.65,1.6,11132
Szekesfehervar,HUN,5,75,2,1,1,3,18.429,47.184,0.678,1.58,15531
Gyor,HUN,5,96,2,1,1,3,17.637,47.684,0.701,1.38,16783
Timisoara,ROU,5,345,3,2,2,3,21.25,45.746,0.71,3.76,9685
Nitra,SVK,5,86,2,1,1,3,18.087,48.284,0.717,1.55,12605
Tatabanya,HUN,5,75,2,1,1,3,18.375,47.604,0.719,1.41,15531
Arad,ROU,5,161,2,2,2,3,21.342,46.179,0.72,2.23,10053
Trnava,SVK,5,67,2,1,1,3,17.596,48.371,0.737,1.32,20987
Bratislava,SVK,5,442,3,1,2,3,17.133,48.192,0.737,2.89,21359
Debrecen,HUN,5,89,2,2,2,3,21.621,47.538,0.74,1.6,9176
Oradea,ROU,5,239,3,2,2,3,21.908,47.067,0.76,2.63,9812
Veszprem,HUN,5,92,1,1,1,3,18.025,47.076,0.775,0.9,15469
Pecs,HUN,5,186,2,1,1,3,18.229,46.067,0.778,2.07,11098
Nyiregyhaza,HUN,5,70,2,2,2,3,21.725,47.959,0.785,1.12,9446
Kaposvar,HUN,5,54,2,1,1,3,17.825,46.359,0.807,1.06,11758
Miskolc,HUN,5,204,2,2,2,3,20.754,48.142,0.807,1.45,10624
Szombathely,HUN,5,73,2,1,1,3,16.633,47.234,0.847,1.5,18638
Resita,ROU,5,79,2,2,2,3,21.9,45.304,0.953,1.7,9685
Zalaegerszeg,HUN,5,65,1,1,1,3,16.833,46.817,0.972,0.97,14361
Trencin,SVK,5,88,2,1,1,3,18.121,48.942,0.993,1.29,13077
Zlin,CZE,5,120,2,1,1,3,17.683,49.225,1.028,1.18,13165
Osijek,HRV,5,116,2,2,2,3,18.662,45.532,0.834,1.73,8389
Tuzla,BIH,5,85,2,2,2,3,18.621,44.504,1.099,1.01,6268
Varazdin,HRV,5,98,2,1,1,3,16.371,46.296,1.167,1.39,14759
Maribor,SVN,5,144,2,1,1,3,15.621,46.534,1.446,1.4,15776
Novocerkassk,RUS,5,241,2,2,2,1,40.179,47.4,0.602,1.5,7808
Azov,RUS,5,83,2,2,2,1,39.456,47.09,0.625,1.03,6690
Kropotkin,RUS,5,164,2,2,2,1,40.633,45.409,0.641,1.14,7679
Tihoreck,RUS,5,72,2,2,2,1,40.133,45.863,0.646,1.25,7679
Timasevsk,RUS,5,57,2,2,2,1,38.958,45.621,0.679,1.12,7684
Korenovsk,RUS,5,112,3,2,2,1,39.462,45.459,0.694,2.8,7559
Kurganinsk,RUS,5,54,1,2,1,1,40.558,44.904,0.712,0.65,6534
Slavjansk_na_Kubani,RUS,5,81,2,2,2,1,38.129,45.259,0.718,1.86,7729
Krasnodar,RUS,5,730,3,2,2,1,39.018,44.925,0.789,2.73,7599
Krymsk,RUS,5,135,1,2,1,1,38.333,44.859,0.825,0.67,7635
Belorecensk,RUS,5,59,1,2,1,1,39.846,44.763,0.856,0.71,7198
Majkop,RUS,5,171,2,2,2,1,40.075,44.609,0.886,1.26,6605
Ap?eronsk,RUS,5,62,1,2,1,1,39.712,44.425,1.041,0.76,7198
Salem,USA,8,266,2,1,1,1,-123.058,44.884,1.215,1.07,22796
Corvallis,USA,8,114,1,1,1,1,-123.192,44.579,1.238,0.5,22301
Alba,ITA,5,77,1,1,1,1,7.958,44.704,0.831,0.95,24544
Ravenna,ITA,5,793,2,1,1,1,12.321,44.125,0.844,1.33,25633
Imola,ITA,5,117,2,1,1,1,11.8,44.325,0.919,1.27,28671
Bologna,ITA,5,598,3,1,2,1,11.35,44.542,0.943,3.42,28671
Asti,ITA,5,65,2,1,1,1,8.237,44.904,0.967,1.18,23883
Ferrara,ITA,5,136,2,1,1,1,11.617,44.841,1.019,2.48,28671
Carpi,ITA,5,86,2,1,1,1,10.854,44.775,1.029,1.89,27386
Modena,ITA,5,376,2,1,1,1,10.887,44.609,1.029,1.57,27722
Mantova,ITA,5,84,2,1,1,1,10.812,45.154,1.058,1.53,28025
Rovigo,ITA,5,51,2,1,1,1,11.804,45.071,1.059,1.71,27509
Reggio_nell'Emilia,ITA,5,169,2,1,1,1,10.579,44.679,1.082,1.94,27386
Cremona,ITA,5,80,2,1,1,1,10.021,45.145,1.139,2.3,28734
Parma,ITA,5,203,2,1,1,1,10.329,44.796,1.141,1.58,27386
Piacenza,ITA,5,90,2,1,1,1,9.708,45.034,1.165,2.37,30505
Alessandria,ITA,5,84,2,1,1,1,8.646,44.917,1.171,1.33,23883
Venezia,ITA,5,996,2,1,1,1,12.062,45.288,1.2,2.22,27131
Vicenza,ITA,5,328,2,1,1,1,11.512,45.554,1.333,1.99,27509
Pavia,ITA,5,84,3,1,2,1,9.171,45.208,1.333,2.76,30505
Vigevano,ITA,5,57,3,1,2,1,8.862,45.315,1.349,3.96,29060
Voghera,ITA,5,51,1,1,1,1,9.025,44.996,1.382,0.79,28495
Biella,ITA,5,85,2,1,1,1,8.112,45.542,1.384,1.56,29060
Pordenone,ITA,5,224,1,1,1,1,12.562,45.954,1.708,0.96,26341
Trieste,ITA,5,644,2,1,1,1,13.442,45.842,2.003,1.46,21743
Buzau,ROU,5,154,3,2,2,3,26.829,45.159,0.664,5.23,7128
Wulumuqi,CHN,2,230,1,3,2,1,87.575,43.809,0.216,0.86,1275
Mudanjiang,CHN,2,700,3,4,3,2,129.537,44.579,0.691,2.75,875
Ningan,CHN,2,130,2,3,2,2,129.483,44.388,0.696,1.37,1419
Izmayil,UKR,5,83,2,2,2,3,28.858,45.369,0.464,1.49,5737
Tulcea,ROU,5,53,2,2,2,3,28.8,45.165,0.484,2.1,4874
Galati,ROU,5,279,2,2,2,3,27.994,45.434,0.508,2.28,5662
Braila,ROU,5,216,2,2,2,3,27.942,45.166,0.511,2.21,6152
Cahul,MDA,5,71,3,2,2,3,28.212,45.913,0.553,2.68,4915
Calarasi,ROU,5,55,2,2,2,3,27.35,44.223,0.556,1.31,6596
Slobozia,ROU,5,56,2,2,2,3,27.375,44.567,0.558,1.71,6596
Tecuci,ROU,5,56,2,2,2,3,27.479,45.846,0.61,1.08,6597
Barlad,ROU,5,73,2,2,2,3,27.675,46.229,0.627,1.06,5792
Dobric,BGR,5,71,2,1,1,3,27.842,43.575,0.637,1.11,12123
Focsani,ROU,5,136,2,2,2,3,27.154,45.688,0.683,1.69,6597
Bacau,ROU,5,213,3,2,2,3,26.921,46.567,0.718,2.92,6723
Onesti,ROU,5,68,2,2,2,3,26.804,46.259,0.766,1,6723
